Date,Event,Details,Billing on,Shop name,Shop country,Shop email,Shop domain
2021-05-04 10:02:55 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,HYDROCARE™,FR,contact@get-hydrocare.com,hydrocare59.myshopify.com
2021-05-04 10:02:57 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,HYDROCARE™,FR,contact@get-hydrocare.com,hydrocare59.myshopify.com
2021-05-04 10:02:58 UTC,Installed,,,Rachel's Tea,US,help@rachelstea.com,rachels-tea.myshopify.com
2021-05-04 10:03:23 UTC,Uninstalled,Does not meet my needs,,RDBLA,US,info@rdbla.com,rdbla.myshopify.com
2021-05-04 10:03:24 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,RDBLA,US,info@rdbla.com,rdbla.myshopify.com
2021-05-04 10:03:49 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Rachel's Tea,US,help@rachelstea.com,rachels-tea.myshopify.com
2021-05-04 10:03:53 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,Rachel's Tea,US,help@rachelstea.com,rachels-tea.myshopify.com
2021-05-04 10:09:49 UTC,Closed Store,,,vidabuy,DE,info@vidabuy.com,starshop842.myshopify.com
2021-05-04 10:09:50 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,2021-05-15,vidabuy,DE,info@vidabuy.com,starshop842.myshopify.com
2021-05-04 11:00:02 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,LETE ACTIVE,NZ,info@leteactive.com,lete-active.myshopify.com
2021-05-04 11:00:02 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Beauty Bay Boutique,GB,andy@madabout.media,ronan-madabout.myshopify.com
2021-05-04 11:00:02 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,LETE ACTIVE,NZ,info@leteactive.com,lete-active.myshopify.com
2021-05-04 11:00:03 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,ocean®,GB,franceocean8@gmail.com,oc-ean.myshopify.com
2021-05-04 11:00:05 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Lovepawz,US,ajobs196@gmail.com,love-pawz.myshopify.com
2021-05-04 11:18:46 UTC,Re-opened Store,,,bestXprice,AT,bestxxprice@gmail.com,greatstore38.myshopify.com
2021-05-04 11:37:48 UTC,Uninstalled,Ya no la necesito,,Dime Que Me Quieres,ES,info@dimequemequieres.net,dimeqmquieres.myshopify.com
2021-05-04 11:37:49 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Dime Que Me Quieres,ES,info@dimequemequieres.net,dimeqmquieres.myshopify.com
2021-05-04 11:59:40 UTC,Closed Store,,,A l R  The Adorable Roomie,AU,theadorableroomie@gmail.com,a-l-r-the-adorable-roomie.myshopify.com
2021-05-04 12:01:59 UTC,Installed,,,Made For You Gifts,GB,hello@madeforyougifts.uk,made-for-you-gifts-4.myshopify.com
2021-05-04 12:15:10 UTC,Installed,,,WNC DISTRIBUTION,US,info@wnc-cbd.com,wnc-cbd.myshopify.com
2021-05-04 12:15:22 UTC,Recurring charge declined,In Cart Upsell - FLEX - 0.0,,CrealityUAE,AE,info@crealityuae.ae,crealityuae.myshopify.com
2021-05-04 12:15:42 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,WNC DISTRIBUTION,US,info@wnc-cbd.com,wnc-cbd.myshopify.com
2021-05-04 12:15:44 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,WNC DISTRIBUTION,US,info@wnc-cbd.com,wnc-cbd.myshopify.com
2021-05-04 12:22:08 UTC,Installed,,,Lingerie Mode,FR,entreprise@lingeriemode.fr,lingerie-mode.myshopify.com
2021-05-04 12:22:40 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Lingerie Mode,FR,entreprise@lingeriemode.fr,lingerie-mode.myshopify.com
2021-05-04 12:22:42 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,Lingerie Mode,FR,entreprise@lingeriemode.fr,lingerie-mode.myshopify.com
2021-05-04 12:27:03 UTC,Uninstalled,"L'application ne fonctionne pas bien; I go to card page with the link your app, but the popup of your app say I'm not on the cart page.",,Lingerie Mode,FR,entreprise@lingeriemode.fr,lingerie-mode.myshopify.com
2021-05-04 12:27:04 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Lingerie Mode,FR,entreprise@lingeriemode.fr,lingerie-mode.myshopify.com
2021-05-04 12:31:52 UTC,Uninstalled,"",,Alamon,ES,shopalamon@gmail.com,alamonshop.myshopify.com
2021-05-04 12:35:29 UTC,Installed,,,MAGLASHIC,NL,info@maglashic.nl,maglashic.myshopify.com
2021-05-04 12:35:57 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,MAGLASHIC,NL,info@maglashic.nl,maglashic.myshopify.com
2021-05-04 12:35:59 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,MAGLASHIC,NL,info@maglashic.nl,maglashic.myshopify.com
2021-05-04 12:42:07 UTC,Uninstalled,"",,MAGLASHIC,NL,info@maglashic.nl,maglashic.myshopify.com
2021-05-04 12:42:08 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,MAGLASHIC,NL,info@maglashic.nl,maglashic.myshopify.com
2021-05-04 12:47:37 UTC,Re-opened Store,,,a1111thefuture,ES,a1111thefuture@gmx.at,a1111thefuture.myshopify.com
2021-05-04 12:47:43 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-06-03,a1111thefuture,ES,a1111thefuture@gmx.at,a1111thefuture.myshopify.com
2021-05-04 12:51:29 UTC,Installed,,,Brewr official,NL,brewrofficial@gmail.com,brewr-official.myshopify.com
2021-05-04 12:53:56 UTC,Uninstalled,"",,Brewr official,NL,brewrofficial@gmail.com,brewr-official.myshopify.com
2021-05-04 12:54:41 UTC,Installed,,,Brewr official,NL,brewrofficial@gmail.com,brewr-official.myshopify.com
2021-05-04 13:01:41 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,HEKSPRESS ,DE,mustafa.business@web.de,thenicedealshoptm.myshopify.com
2021-05-04 13:01:41 UTC,Uninstalled,"",,HEKSPRESS ,DE,mustafa.business@web.de,thenicedealshoptm.myshopify.com
2021-05-04 13:11:21 UTC,Installed,,,Flydrone-shop,FR,flydrone.shop@outlook.com,flydrone-shop.myshopify.com
2021-05-04 13:11:53 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Flydrone-shop,FR,flydrone.shop@outlook.com,flydrone-shop.myshopify.com
2021-05-04 13:11:55 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,Flydrone-shop,FR,flydrone.shop@outlook.com,flydrone-shop.myshopify.com
2021-05-04 13:12:02 UTC,Uninstalled,"",,Brewr official,NL,brewrofficial@gmail.com,brewr-official.myshopify.com
2021-05-04 13:22:01 UTC,Installed,,,Canvape.com,CA,support@canvape.com,canvapetest.myshopify.com
2021-05-04 13:34:01 UTC,Closed Store,,,Candessense,GB,candessense@gmail.com,candessense.myshopify.com
2021-05-04 13:35:53 UTC,Uninstalled,"",,Amali Organics,US,sales@amaliorganics.com,amali-organics.myshopify.com
2021-05-04 13:35:54 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Amali Organics,US,sales@amaliorganics.com,amali-organics.myshopify.com
2021-05-04 13:47:46 UTC,Installed,,,Falling-Smoke,DE,management@falling-smoke.de,falling-smoke.myshopify.com
2021-05-04 13:48:44 UTC,Installed,,,My Baby Shoes,GB,support@mybabyshoes.co.uk,my-baby-shoes-uk.myshopify.com
2021-05-04 13:48:46 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Falling-Smoke,DE,management@falling-smoke.de,falling-smoke.myshopify.com
2021-05-04 13:48:48 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-05-20,Falling-Smoke,DE,management@falling-smoke.de,falling-smoke.myshopify.com
2021-05-04 13:49:05 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,My Baby Shoes,GB,support@mybabyshoes.co.uk,my-baby-shoes-uk.myshopify.com
2021-05-04 13:49:07 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,My Baby Shoes,GB,support@mybabyshoes.co.uk,my-baby-shoes-uk.myshopify.com
2021-05-04 13:51:34 UTC,Installed,,,staycourant-stage,US,webservices@verygreat.nyc,staycourant-stage.myshopify.com
2021-05-04 13:51:47 UTC,Closed Store,,,Ellie Shirt,VN,thomasoduong11@gmail.com,175-store.myshopify.com
2021-05-04 13:51:47 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Ellie Shirt,VN,thomasoduong11@gmail.com,175-store.myshopify.com
2021-05-04 13:52:26 UTC,Uninstalled,"",,staycourant-stage,US,webservices@verygreat.nyc,staycourant-stage.myshopify.com
2021-05-04 13:56:05 UTC,Installed,,,Becoza,NL,Kontakt@becoza.de,becozaingermany.myshopify.com
2021-05-04 13:59:18 UTC,Closed Store,,,DeinTopShop,DE,Arsln.Can@web.de,firstmegastore.myshopify.com
2021-05-04 14:04:14 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Design Pet Art,FR,ayamorimoto@gmail.com,ocha-life.myshopify.com
2021-05-04 14:04:15 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-05-22,Design Pet Art,FR,ayamorimoto@gmail.com,ocha-life.myshopify.com
2021-05-04 14:14:00 UTC,Uninstalled,Voldoet niet aan mijn behoeften,,Becoza,NL,Kontakt@becoza.de,becozaingermany.myshopify.com
2021-05-04 14:28:16 UTC,Uninstalled,Does not meet my needs,,FRWRD Skincare™,CA,frwrdskin@gmail.com,frwrd-skincare.myshopify.com
2021-05-04 14:28:17 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,FRWRD Skincare™,CA,frwrdskin@gmail.com,frwrd-skincare.myshopify.com
2021-05-04 14:29:56 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Kosa Incomun ,PA,americachau7741@gmail.com,storegital-2.myshopify.com
2021-05-04 14:29:56 UTC,Uninstalled,Encontré una aplicación mejor,,Kosa Incomun ,PA,americachau7741@gmail.com,storegital-2.myshopify.com
2021-05-04 14:51:34 UTC,Closed Store,,,CESI,US,cesiwear@gmail.com,powerwomans.myshopify.com
2021-05-04 15:26:14 UTC,Installed,,,Just Play,IT,alessandro.mascanzoni@3asport.it,3ajustplay.myshopify.com
2021-05-04 15:26:48 UTC,Installed,,,The Alvin Home,TR,alvinhome48@gmail.com,the-alvin-home.myshopify.com
2021-05-04 15:26:52 UTC,Uninstalled,"",,Just Play,IT,alessandro.mascanzoni@3asport.it,3ajustplay.myshopify.com
2021-05-04 15:31:31 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Yorkie Extras ,US,cmgold3@gmail.com,yorkie-extras.myshopify.com
2021-05-04 15:31:34 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-05-10,Yorkie Extras ,US,cmgold3@gmail.com,yorkie-extras.myshopify.com
2021-05-04 15:31:37 UTC,Installed,,,Level.Nutrition.now,US,bronson@atomnutrition.com,level-nutrition-now.myshopify.com
2021-05-04 15:33:52 UTC,Uninstalled,App is not performing well,,Level.Nutrition.now,US,bronson@atomnutrition.com,level-nutrition-now.myshopify.com
2021-05-04 15:36:31 UTC,Uninstalled,"",,The Alvin Home,TR,alvinhome48@gmail.com,the-alvin-home.myshopify.com
2021-05-04 15:42:42 UTC,Installed,,,Tug-E-Nuff Dog Gear,GB,sales@tug-e-nuff.co.uk,tug-e-nuff-dog-gear-us.myshopify.com
2021-05-04 15:49:08 UTC,Uninstalled,"",,REDACTED,REDACTED,REDACTED-PII@privacycanary.ca,REDACTED
2021-05-04 15:54:51 UTC,Installed,,,The Alvin Home,TR,alvinhome48@gmail.com,the-alvin-home.myshopify.com
2021-05-04 15:57:56 UTC,Installed,,,Kitchelli,DE,dmi@online.de,kitchelli.myshopify.com
2021-05-04 16:03:12 UTC,Recurring charge declined,In Cart Upsell - FLEX - 0.0,,The Alvin Home,TR,alvinhome48@gmail.com,the-alvin-home.myshopify.com
2021-05-04 16:12:45 UTC,Recurring charge declined,In Cart Upsell - FLEX - 0.0,,SlipDoctors,US,greg@slipdoctors.com,slipdoctors.myshopify.com
2021-05-04 16:22:08 UTC,Uninstalled,"",,Styling Samy,US,stylingsamy@gmail.com,styling-samy.myshopify.com
2021-05-04 16:22:33 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Lindini,NL,lindiniwebshop@gmail.com,lindiniwebshop.myshopify.com
2021-05-04 16:22:33 UTC,Uninstalled,App is het geld niet waard,,Lindini,NL,lindiniwebshop@gmail.com,lindiniwebshop.myshopify.com
2021-05-04 16:22:53 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,bestflashdealsnorway,FR,bestflashdealsnorway@gmail.com,bestflashdealsnorway.myshopify.com
2021-05-04 16:22:53 UTC,Uninstalled,"",,bestflashdealsnorway,FR,bestflashdealsnorway@gmail.com,bestflashdealsnorway.myshopify.com
2021-05-04 16:23:12 UTC,Installed,,,tbbc-staging,US,erik@epsdigitalweb.com,tbbc-staging.myshopify.com
2021-05-04 16:23:26 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,tbbc-staging,US,erik@epsdigitalweb.com,tbbc-staging.myshopify.com
2021-05-04 16:23:28 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,tbbc-staging,US,erik@epsdigitalweb.com,tbbc-staging.myshopify.com
2021-05-04 16:26:50 UTC,Installed,,,My Kit,CL,contacto@mykit.cl,mykit-cl.myshopify.com
2021-05-04 16:27:18 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,My Kit,CL,contacto@mykit.cl,mykit-cl.myshopify.com
2021-05-04 16:27:20 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,My Kit,CL,contacto@mykit.cl,mykit-cl.myshopify.com
2021-05-04 16:28:20 UTC,Uninstalled,App is not performing well,,SilkFry,IN,adarshsrivastava22.as@gmail.com,silkfry.myshopify.com
2021-05-04 16:40:17 UTC,Installed,,,SilkFry,IN,adarshsrivastava22.as@gmail.com,silkfry.myshopify.com
2021-05-04 17:00:07 UTC,Uninstalled,"",,REDACTED,REDACTED,REDACTED-PII@privacycanary.ca,REDACTED
2021-05-04 17:08:24 UTC,Installed,,,Kitten Kartell,AT,raphael.schnebel@gmx.at,kitten-kartell.myshopify.com
2021-05-04 17:08:59 UTC,Installed,,,For Your Cat and Dog,SE,elis9catdog@gmail.com,thecatanddog-shop.myshopify.com
2021-05-04 17:14:03 UTC,Uninstalled,Other,,Deep Sleeps,GB,info@deepsleeps.co.uk,deep-sleeps.myshopify.com
2021-05-04 17:14:04 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Deep Sleeps,GB,info@deepsleeps.co.uk,deep-sleeps.myshopify.com
2021-05-04 17:26:29 UTC,Uninstalled,"",,REVIBES®,FR,louisecom19@gmail.com,louis-ecom.myshopify.com
2021-05-04 17:26:30 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,REVIBES®,FR,louisecom19@gmail.com,louis-ecom.myshopify.com
2021-05-04 17:30:44 UTC,Closed Store,,,House of Choices,DE,Houseofchoices.info@gmail.com,onestore689.myshopify.com
2021-05-04 17:31:45 UTC,Uninstalled,"",,For Your Cat and Dog,SE,elis9catdog@gmail.com,thecatanddog-shop.myshopify.com
2021-05-04 17:48:58 UTC,Uninstalled,"",,Magn0Charge,US,dennistaranchuk@outlook.com,magn0charge.myshopify.com
2021-05-04 17:48:59 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Magn0Charge,US,dennistaranchuk@outlook.com,magn0charge.myshopify.com
2021-05-04 17:55:33 UTC,Installed,,,Curio Stuff,GB,curiostuffteam@gmail.com,curio-stuff.myshopify.com
2021-05-04 18:01:25 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-06-03,ZEAQA,GB,myzeaqa@gmail.com,zeaqa.myshopify.com
2021-05-04 18:04:26 UTC,Installed,,,Mile End Kicks,CA,team@mileendkicks.ca,mileendkicks1.myshopify.com
2021-05-04 18:05:14 UTC,Installed,,,The Kollective,CA,thekollectiveonline@gmail.com,thekollectiveonline.myshopify.com
2021-05-04 18:12:05 UTC,Closed Store,,,AllSkinScrubber™,US,lewis_andrew19@yahoo.com,allskinscrubber.myshopify.com
2021-05-04 18:20:45 UTC,Closed Store,,,E-Bex,IT,brunatoalessandro@gmail.com,e-bex.myshopify.com
2021-05-04 18:24:27 UTC,Closed Store,,,That Good Stuff,US,eburlison@icloud.com,beyondsupplies.myshopify.com
2021-05-04 18:25:28 UTC,Uninstalled,"",,Novalu Suomi,NL,team@novalulu.com,novalufi.myshopify.com
2021-05-04 18:25:29 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Novalu Suomi,NL,team@novalulu.com,novalufi.myshopify.com
2021-05-04 18:29:37 UTC,Installed,,,Blue Chair Bay Rum Store,US,ecomm@somethinginked.com,bluechairbayrumstore.myshopify.com
2021-05-04 18:35:14 UTC,Closed Store,,,MyOutdoorLight,US,rporter144@gmail.com,myoutdoorlight.myshopify.com
2021-05-04 18:42:40 UTC,Installed,,,GoldLoveCooking,PT,tecnocomercept@gmail.com,goldlovecooking.myshopify.com
2021-05-04 18:52:14 UTC,Uninstalled,"",,TheProwatches,CN,stevenlan@yahoo.com,theprowatches.myshopify.com
2021-05-04 18:53:06 UTC,Closed Store,,,Jeweless,DE,info@jeweless.de,jeweless-store.myshopify.com
2021-05-04 19:02:46 UTC,Installed,,,Lil' Bit Treats,US,hello@bitbranding.co,lil-bit-treats.myshopify.com
2021-05-04 19:07:25 UTC,Uninstalled,Other,,Lil' Bit Treats,US,hello@bitbranding.co,lil-bit-treats.myshopify.com
2021-05-04 19:14:36 UTC,Uninstalled,"",,Custom LDS,US,devin@customlds.com,oil-vault.myshopify.com
2021-05-04 19:27:43 UTC,Installed,,,The Plant Shanty,US,katie.theplantshanty@gmail.com,the-plant-shanty.myshopify.com
2021-05-04 19:28:31 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,The Plant Shanty,US,katie.theplantshanty@gmail.com,the-plant-shanty.myshopify.com
2021-05-04 19:28:33 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-05-29,The Plant Shanty,US,katie.theplantshanty@gmail.com,the-plant-shanty.myshopify.com
2021-05-04 19:38:26 UTC,Closed Store,,,JustFollow-me,FR,savjustfollowme@gmail.com,justfollow-me.myshopify.com
2021-05-04 19:39:15 UTC,Uninstalled,App is not worth the cost,,Positive Intent ,US,info@positiveintentbeauty.com,positive-intent-llc.myshopify.com
2021-05-04 19:39:16 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Positive Intent ,US,info@positiveintentbeauty.com,positive-intent-llc.myshopify.com
2021-05-04 20:12:06 UTC,Uninstalled,"",,River's Mouth Trading Company,US,kellyellis@riversmouth.com,rivers-mouth-trading-company.myshopify.com
2021-05-04 20:12:07 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,River's Mouth Trading Company,US,kellyellis@riversmouth.com,rivers-mouth-trading-company.myshopify.com
2021-05-04 20:33:16 UTC,Uninstalled,"",,GoldLoveCooking,PT,tecnocomercept@gmail.com,goldlovecooking.myshopify.com
2021-05-04 20:35:04 UTC,Uninstalled,I found a better app; x,,Ener-G Foods,US,drew.brittain@ener-g.com,ener-g.myshopify.com
2021-05-04 20:35:05 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Ener-G Foods,US,drew.brittain@ener-g.com,ener-g.myshopify.com
2021-05-04 20:37:10 UTC,Uninstalled,"",,Cosines-Topia,US,apurcell325@gmail.com,cosines-topia.myshopify.com
2021-05-04 20:43:24 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Web Outlet,HR,podrska.magis@gmail.com,magis-co.myshopify.com
2021-05-04 20:43:41 UTC,Installed,,,The Happy Cerberus,AU,info@thehappycerberus.com,the-happy-cerberus.myshopify.com
2021-05-04 20:46:17 UTC,Recurring charge declined,In Cart Upsell - FLEX - 0.0,,The Happy Cerberus,AU,info@thehappycerberus.com,the-happy-cerberus.myshopify.com
2021-05-04 21:30:46 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Bulk E-Juice Canada,CA,info@bulkejuicecanada.com,bulk-e-juice-canada.myshopify.com
2021-05-04 21:30:46 UTC,Uninstalled,"",,Bulk E-Juice Canada,CA,info@bulkejuicecanada.com,bulk-e-juice-canada.myshopify.com
2021-05-04 21:39:27 UTC,Re-opened Store,,,Crystal Boosts,SA,esa14521@gmail.com,crystalboosts.myshopify.com
2021-05-04 21:51:36 UTC,Installed,,,SOMETHING LITTLE FOR YOU,CA,d.lazosandoval@gmail.com,something-little-for-you.myshopify.com
2021-05-04 22:24:44 UTC,Installed,,,Laptop Stand for Desk,US,eacoleman@butler.edu,laptop-stand-for-desk.myshopify.com
2021-05-04 22:26:07 UTC,Uninstalled,"",,Laptop Stand for Desk,US,eacoleman@butler.edu,laptop-stand-for-desk.myshopify.com
2021-05-04 22:56:00 UTC,Uninstalled,"",,Xclusive Chile,CL,support@xclusive.cl,xclusive-chile.myshopify.com
2021-05-04 22:59:52 UTC,Installed,,,La Tribe,NZ,info@latribe.co.nz,tribe-store.myshopify.com
2021-05-04 23:02:15 UTC,Installed,,, littlebabyplace ,CH,littlebabysales@outlook.com,littlebabysworld.myshopify.com
2021-05-04 23:02:17 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,La Tribe,NZ,info@latribe.co.nz,tribe-store.myshopify.com
2021-05-04 23:02:19 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03,La Tribe,NZ,info@latribe.co.nz,tribe-store.myshopify.com
2021-05-04 23:04:07 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,, littlebabyplace ,CH,littlebabysales@outlook.com,littlebabysworld.myshopify.com
2021-05-04 23:04:09 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-03, littlebabyplace ,CH,littlebabysales@outlook.com,littlebabysworld.myshopify.com
2021-05-04 23:47:29 UTC,Installed,,,SUPER SMART WATCHES™,AE,supersmartwatches@outlook.com,super-smart-watches-mall.myshopify.com
2021-05-04 23:47:56 UTC,Uninstalled,"",,SUPER SMART WATCHES™,AE,supersmartwatches@outlook.com,super-smart-watches-mall.myshopify.com
2021-05-04 23:54:23 UTC,Installed,,,Paris Watch Company,US,eravuri@gmail.com,paris-watch-company.myshopify.com
2021-05-04 23:58:12 UTC,Installed,,,MOOANASHOP,MX,mooanaspprt@gmail.com,mooanashop.myshopify.com
2021-05-05 00:01:20 UTC,Closed Store,,,Solido Furniture,MX,michramosc@gmail.com,solido-furniture.myshopify.com
2021-05-05 00:01:52 UTC,Uninstalled,"",,Paris Watch Company,US,eravuri@gmail.com,paris-watch-company.myshopify.com
2021-05-05 00:02:09 UTC,Closed Store,,,Kstyles Beauty And Plus,US,kstylesbeautyandplus@gmail.com,kstylesb-p.myshopify.com
2021-05-05 00:02:25 UTC,Closed Store,,,Desiderata Paris,FR,hello@desiderataparis.com,desiderata-shop.myshopify.com
2021-05-05 00:03:21 UTC,Uninstalled,Other,,MOOANASHOP,MX,mooanaspprt@gmail.com,mooanashop.myshopify.com
2021-05-05 00:06:40 UTC,Closed Store,,,Libertarian Candidates,US,contact@libertariancandidates.news,libertarian-candidates.myshopify.com
2021-05-05 00:06:42 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Libertarian Candidates,US,contact@libertariancandidates.news,libertarian-candidates.myshopify.com
2021-05-05 00:07:00 UTC,Closed Store,,,Hey Day Pets,GB,admin@heydaypets.co.uk,hey-day-pets.myshopify.com
